,TopicWord:1,TopicWeight:1
0,泥石流,0.0048665158
1,火山,0.003245337
2,源,0.0030187147
3,侵蚀,0.0029191657
4,被动,0.0028617547
5,主动,0.002535319
6,降雨,0.0024234178
7,土,0.0024234178
8,长白山火山,0.002390272
