,TopicWord:1,TopicWeight:1
0,创业行为,0.009914847
1,学习,0.009914847
2,机会,0.008441292
3,驱动,0.008028167
4,特质,0.008028167
5,创业学习,0.008028167
6,型,0.008028167
7,观,0.0061412887
8,创业过程,0.0061412887
