,TopicWord:1,TopicWeight:1
0,GATA,0.0046459245
1,CyPA,0.0045275926
2,PHEV,0.0038864051
3,乳腺炎,0.00385045
4,小孢子,0.0038001167
5,BVDV,0.003551748
6,LSD1,0.0033053504
7,冲击波,0.0032174385
8,Ss-Nsd,0.0030061181
